"YEAR","SEASON","LENGTH","SAGA Shiny App","StockEff","Percent difference","Absolute percent difference"
1968,"SPRING",23,0.0389271371199082,0.01626,139.404287330309,139.404287330309
1968,"SPRING",24,0.057468836384499,0.00615,834.452624138196,834.452624138196
1968,"SPRING",25,0.0905557294111511,0.01781,408.454404329877,408.454404329877
1968,"SPRING",26,0.129007197621655,0.01215,961.787634746135,961.787634746135
1968,"SPRING",27,0.175639440880405,0.02844,517.578906049243,517.578906049243
1968,"SPRING",28,0.181724299796589,0.06338,186.721836220557,186.721836220557
1968,"SPRING",29,0.10548166692745,0.07474,41.1314783615869,41.1314783615869
1968,"SPRING",30,0.431420747926772,0.27234,58.4125533989763,58.4125533989763
1968,"SPRING",31,0.295017994054139,0.18518,59.3141775862073,59.3141775862073
1968,"SPRING",32,0.489223126271319,0.27192,79.9143594701821,79.9143594701821
1968,"SPRING",33,0.47513691128149,0.2289,107.574011044775,107.574011044775
1968,"SPRING",34,0.231416575392479,0.07896,193.080769240728,193.080769240728
1968,"SPRING",35,0.265117613310384,0.233,13.7843833950147,13.7843833950147
1968,"SPRING",36,0.170909612475878,0.16,6.81850779742346,6.81850779742346
1968,"SPRING",37,0.345548427476138,0.15295,125.922476283843,125.922476283843
1968,"SPRING",38,0.165907786992124,0.18127,-8.47476858160515,8.47476858160515
1968,"SPRING",39,0.0672586449694883,0.0011,6014.42226995349,6014.42226995349
1968,"SPRING",40,0.127768215720023,0.06397,99.7314611849663,99.7314611849663
1968,"SPRING",41,0.318309602044542,0.19498,63.2524371958877,63.2524371958877
1968,"SPRING",42,0.2513143483023,0.06323,297.460617273921,297.460617273921
1968,"SPRING",43,0.918119230167423,0.48426,89.59220876542,89.59220876542
1968,"SPRING",44,0.761998643926355,0.42437,79.5599698202876,79.5599698202876
1968,"SPRING",45,0.521733687998748,0.25189,107.127590614454,107.127590614454
1968,"SPRING",46,0.654214259635946,0.32924,98.7043675239784,98.7043675239784
1968,"SPRING",47,0.609163928441037,0.2733,122.892033824016,122.892033824016
1968,"SPRING",48,0.649940019819538,0.31964,103.335008077693,103.335008077693
1968,"SPRING",49,0.329491993949825,0.2535,29.9771179289251,29.9771179289251
1968,"SPRING",50,0.676156052782559,0.26935,151.032505209786,151.032505209786
1968,"SPRING",51,0.202359568142701,0.07989,153.297744577169,153.297744577169
1968,"SPRING",52,0.508784618995462,0.24307,109.316089601951,109.316089601951
1968,"SPRING",53,0.319396416836176,0.18074,76.7159548722894,76.7159548722894
1968,"SPRING",54,0.158006050174725,0.14957,5.64020202896629,5.64020202896629
1968,"SPRING",55,0.373553956084077,0.18317,103.938393887687,103.938393887687
1968,"SPRING",56,0.12626871120847,0.06927,82.2848436674899,82.2848436674899
1968,"SPRING",57,0.180661607468836,0.07603,137.618844494063,137.618844494063
1968,"SPRING",58,0.133783836645282,0.02398,457.897567328117,457.897567328117
1968,"SPRING",60,0.0301935012778386,0.01154,161.642125457874,161.642125457874
1968,"SPRING",61,0.0807999530589892,0.03032,166.490610352867,166.490610352867
1968,"SPRING",62,0.0597526469514421,0.01777,236.255750992921,236.255750992921
1968,"SPRING",63,0.0319896468992854,0.02398,33.4013632163697,33.4013632163697
1968,"SPRING",64,0.142583320294164,0.00355,3916.43155758208,3916.43155758208
