"Index"
"Year","Tows","Num","Wt","VarNum","VarWt"
1968,39,5.74752535744837,11.4614120398658,0.920527081578871,3.68808661082976
1969,40,3.65838442163292,8.42455537903784,0.849346802883962,4.09416742985546
1970,42,1.95831104231446,4.87028319777678,0.203429055869256,1.21252392370098
1971,44,1.9325390036254,5.40318125653455,0.459595717683367,3.59505017107995
1972,43,1.33136697127287,2.01055775071173,0.114194122917297,0.531312248401771
1973,43,2.79523130609529,5.68417593384659,0.368967493309157,3.7004003998655
1974,46,1.80335697652314,2.2166874584165,1.21390538396123,0.560933676497145
1975,54,3.71333297124572,5.70612054801961,1.03648123790759,3.57714755054251
1976,44,4.05048236859614,5.32449297832906,1.00740700014571,2.45291945743015
1977,60,5.56761606142487,5.79593504035014,3.73098230797919,3.01890922947342
1978,101,6.56027461504423,14.343342128997,1.41599238873768,8.10470237152691
1979,103,4.14370013328051,10.3092141891801,0.761719326805603,5.44173603831136
1980,41,4.79981576812362,6.51296450865276,3.20039365302955,2.83714764011727
1981,42,2.99051593242087,7.20159190929366,0.346872126388632,3.06805936378288
1982,43,1.7628975608873,2.7575943804002,0.450367919930316,0.742612159456721
1983,36,1.74389486333456,3.45646771083683,0.302724031622485,1.14145355002181
1984,40,1.13858965741985,2.57834891441607,0.118390281889494,0.594514223728341
1985,42,4.07872418428449,6.14897447452035,3.16737240592907,3.97667727902541
1986,42,0.622698820046981,1.39243905895692,0.0810377773889021,0.342318855318196
1987,40,1.03493319483482,2.64544090390647,0.12513537154439,0.569693446104605
1988,41,0.334809971892949,1.47590431382134,0.0540917101031731,1.26802351323682
1989,40,0.282869770662756,0.630522430648906,0.0142677340727386,0.111892147066767
1990,41,0.144927125341154,0.432204884109332,0.00345652681835326,0.0281884967001243
1991,42,0.142444895922441,0.119631809595096,0.00840100539720257,0.00827272060241769
1992,40,0.210535052344291,0.0913412969978411,0.0164005319961473,0.00379195864494611
1993,40,0.866238151248523,0.472425969489592,0.50254884986533,0.20500767058704
1994,40,0.325139771477453,0.217403229255774,0.0225894072756978,0.0427610530657378
1995,45,0.977164039268402,1.09876079473706,0.357381310526764,0.250672704757144
1996,42,2.40718562874252,3.54281953949244,0.941530723690797,2.66194282495021
1997,41,2.68758808912787,2.42400466923296,1.14720630819425,0.566067235110767
1998,56,3.13043324297601,2.91735633556634,3.00934195448008,1.74409434746169
1999,60,6.72961537242974,4.90996039666698,4.47864645840085,1.57233060412774
2000,41,16.5885249908347,14.0315713471017,68.7170916821294,37.1509793215312
2001,43,9.95968293005825,11.9806092941668,8.51619844213072,11.0626985767159
2002,38,3.92040493842247,4.83524937879343,2.22406645425569,3.04795425435953
2003,40,4.73261410851766,5.35927368604627,1.31565960624035,1.86952647635879
2004,37,5.7040286773392,7.17077074422583,2.91016859998389,5.64596241652236
2005,40,4.13237097234103,3.93182783718278,0.784811477516037,0.479068782440962
2006,47,3.90963625470148,3.9453255180116,1.15106894713885,0.776270847929499
2007,42,5.15286960093419,4.3934095771043,2.78635206657664,1.38015093328649
2008,42,2.26625677216995,3.14649711291702,0.610528882526739,1.03220914975551
2009,40,4.04422108164623,1.79073261701705,3.27355536676228,0.290437315045909
2010,37,5.52969002471248,1.99366852960745,13.9135415168411,1.72134870906449
2011,35,8.01188269719065,6.16975826578136,19.8904064163746,8.84031792115283
2012,48,10.4938875084299,4.28709991468311,38.506596278305,10.5857902558968
2013,48,80.6672505329477,18.7133568758175,496.533768691317,56.2365648379648
2014,47,91.6569593239824,56.0493437761665,1002.06665596465,1034.32031203507
2015,53,120.336742331663,53.0838773346165,728.691356917916,137.317293451155
2016,52,141.429005933711,80.7167225022744,763.821173068023,264.329586304596
2017,38,101.503845879669,62.2379925957609,415.846246376852,97.8086686989144
2018,30,70.8921463196057,63.5301371909243,649.776958732276,254.073235733193
2019,41,39.11749833666,32.7142003825682,128.457775012204,67.9858021877744
"NatLength"
"Year","nTows","X2cm","X3cm","X4cm","X5cm","X6cm","X7cm","X8cm","X9cm","X10cm","X11cm","X12cm","X13cm","X14cm","X15cm","X16cm","X17cm","X18cm","X19cm","X20cm","X21cm","X22cm","X23cm","X24cm","X25cm","X26cm","X27cm","X28cm","X29cm","X30cm","X31cm","X32cm","X33cm","X34cm","X35cm","X36cm","X37cm","X38cm","X39cm","X40cm","X41cm","X42cm","X43cm","X44cm","X45cm","X46cm","X47cm","X48cm","X49cm","X50cm","X51cm","X52cm","X53cm","X54cm","X55cm","X56cm","X57cm","X58cm","X59cm","X60cm","X61cm","X62cm","X63cm","X64cm","X65cm","X66cm","X67cm","X68cm","X69cm","X70cm","X71cm","X72cm","X73cm","X74cm","X75cm","X76cm","X77cm","X78cm","X79cm","X80cm","X81cm","X82cm","X83cm","X84cm","X85cm","X86cm","X87cm","X88cm","X89cm","X90cm","X91cm","X92cm","X93cm","X94cm","X95cm","X96cm","Total"
1968,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022903173245346,0.036142001710864,0.054213002566296,0.0670444824636441,0.054213002566296,0.0489734816082121,0.0899476557089902,0.13150286728131,0.211807111400781,0.125364916425652,0.188055634762222,0.217797737857618,0.273530490040327,0.43853257204412,0.505047501369144,0.423149166519569,0.37528684128342,0.400445707225006,0.20810906531608,0.364447522189182,0.320051846420538,0.106763004603039,0.116937327159739,0.168321520224856,0.143764624945121,0.0994286936331419,0.109317080125463,0.0322291924088331,0.123985702065257,0.040974174100778,0.022903173245346,0.022903173245346,0.0638773473461241,0.0758605238502587,0.018071000855432,0.0456230396350157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74752535744837
1969,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362578414599373,0.0144568006843456,0.0144568006843456,0.0578272027373824,0.0589677787282578,0.0796282435129741,0.108782435129741,0.13716393743126,0.0509552323923581,0.217074184963407,0.152152837182777,0.302912033076704,0.291895545643407,0.296619006884191,0.315651350360504,0.389453236384374,0.109352468532323,0.201535704102,0.115362896655668,0.128958155118335,0.193282567518025,0.0357346531426942,0.0364984317080125,0.108250336062569,0.0729968634160251,0.022903173245346,0,0.0362578414599373,0.0364984317080125,0,0,0,0,0.0364984317080125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65838442163292
1970,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322291924088331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322291924088331,0,0.0322291924088331,0,0.022903173245346,0.0322291924088331,0.0644583848176662,0.0466859930931787,0.0466859930931787,0.0604695371162437,0.171975097424199,0.0626445521655102,0.162287895863602,0.210683395114533,0.207160056304624,0.1654500522764,0.0926987295250768,0.130419885851879,0.0661500128993713,0.0448721604410227,0.0695891663385248,0.0458063464906921,0.0144568006843456,0.022903173245346,0.0144568006843456,0.022903173245346,0.022903173245346,0,0,0.0304153597566771,0,0.0304153597566771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95831104231446
1971,44,0,0,0,0,0,0,0.0206016538351868,0.0144568006843456,0.0289136013686912,0.0621613915027089,0.0393213572854291,0.0144568006843456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364984317080125,0.022903173245346,0.0290062731679498,0.17447248360422,0.0493299116053607,0.022903173245346,0,0.0858283433133733,0.168369383681616,0.109495295124038,0.146855269053729,0.102003136583975,0.0493299116053607,0.169758442299075,0.129291417165669,0.153912582997271,0.0364984317080125,0.0836829741876791,0.0980420112156639,0.0594016049533586,0,0,0,0,0,0,0,0.0250451477996388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9325390036254
1972,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364984317080125,0,0.111364572442417,0.0426369483255711,0.0469061876247505,0.0834046193327631,0.173647942210816,0.0992396160060831,0.0755995944618699,0.115644900674841,0.0137344358901245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322291924088331,0.0322291924088331,0,0,0,0.0873615580630123,0.022903173245346,0.100956816525679,0.0458063464906921,0.0322291924088331,0,0.022903173245346,0.0322291924088331,0,0.0322291924088331,0,0.022903173245346,0,0,0.022903173245346,0.022903173245346,0,0,0,0,0,0,0.022903173245346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33136697127287
1973,43,0,0,0,0,0,0,0.0304153597566771,0,0.0462598612299211,0.14745746602034,0.115654405474765,0.231401482748788,0.114029084687767,0.0433704020530368,0.0144568006843456,0,0,0,0.0144568006843456,0,0,0,0,0,0.0144568006843456,0,0,0,0,0,0,0,0.0427407090580743,0.0448721604410227,0.0419256724645946,0.073517251211862,0.0867978329056173,0.0897443208820454,0.0289136013686912,0.0300541773595666,0.0897443208820454,0.115932420872541,0,0,0,0,0.0290062731679498,0,0,0,0,0,0,0.0144568006843456,0.057919874536641,0,0.0594216329246269,0.0290062731679498,0.0144568006843456,0.0738784336089725,0.0290062731679498,0.0608307195133542,0.0448721604410227,0.0594216329246269,0.0965653726560484,0,0.0458063464906921,0.0304153597566771,0.0721604410227165,0.0991248794927153,0.0663662470976415,0.0458063464906921,0.0586378263880402,0.186676307249447,0.022903173245346,0.0602631471750377,0.022903173245346,0,0.0687095197360381,0,0.0304153597566771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79523130609529
1974,46,0,0,0,0,0,0,0,0,0,0.0144568006843456,0,0,0,0,0,0,0,0,0,0,0,0.0144568006843456,0.0144568006843456,0.0578272027373824,0.0537781579697747,0.23766752209866,0.173481608212147,0.159024807527802,0.208753920729969,0.0497291132021671,0.0867408041060736,0.0433704020530368,0.0144568006843456,0,0,0.0248645566010835,0,0,0.0144568006843456,0,0,0,0,0.0144568006843456,0,0.0645470962836232,0.0144568006843456,0.0654120330767037,0.0200402765896778,0.0250451477996388,0.0450854243893166,0,0,0.0144568006843456,0.0144568006843456,0.0328717564870259,0.0272882805816938,0,0.0144568006843456,0.0290062731679498,0.0144568006843456,0,0,0.0290062731679498,0,0.0290062731679498,0.0250451477996388,0,0,0,0,0.0565387082976903,0,0.0400805531793556,0,0,0.0200402765896778,0,0,0,0.0200402765896778,0.0200402765896778,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80335697652314
1975,54,0,0,0,0,0,0,0.00963786712289706,0.0421789074911402,0.122285587555049,0.143685418279088,0.0378291036973672,0.105463675822957,0.0481893356144853,0.0578272027373824,0.00963786712289706,0.00963786712289706,0.00481893356144853,0,0.00481893356144853,0,0,0.00481893356144853,0.00963786712289706,0,0.00481893356144853,0.00963786712289706,0.00481893356144853,0.00963786712289706,0.0192757342457941,0.0192757342457941,0.0240946678072427,0.0461362988309096,0.0277221068067946,0.0192757342457941,0.00963786712289706,0.0605930995152552,0.0481893356144853,0.113601368691189,0.128058169375535,0.081921870544625,0.198289136013687,0.136973671704211,0.0991445680068435,0.183591320759841,0.0702309666381523,0.0373599739296916,0.0144568006843456,0.0373599739296916,0.00481893356144853,0.0871237117601532,0.0461362988309096,0.0735465576782942,0.160135284985584,0.0563238602160758,0.0515049266546272,0.169012768114565,0.289129450848869,0.00481893356144853,0.0453725202655913,0.150809265822097,0.0325410403682431,0.0401197604790419,0.094390583911542,0.0572743402084719,0.022903173245346,0.022903173245346,0,0.100956816525679,0.00481893356144853,0,0.0322291924088331,0.0599512992156277,0,0.0642205385148071,0,0,0.022903173245346,0,0,0,0.00481893356144853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71333297124572
1976,44,0,0,0,0,0,0,0.0362578414599373,0,0.0336113487311092,0.0861936840604505,0.113623942591008,0.42377744510978,0.076415621138675,0.0772621423819028,0.0803155593574755,0.072284003421728,0.0481893356144853,0.0321262237429902,0.00803155593574755,0.00803155593574755,0,0,0,0.0240946678072427,0.00803155593574755,0.0160631118714951,0.0240946678072427,0.0481893356144853,0.104410227164718,0.109388366124893,0.192757342457941,0.176694230586446,0.168662674650699,0.072284003421728,0.0803155593574755,0.0909728162722175,0.0562208915502329,0.0160631118714951,0.00803155593574755,0.00803155593574755,0.00803155593574755,0,0,0,0,0.00803155593574755,0.00803155593574755,0.0449577036403384,0.0999548522003612,0.0883471152932231,0.0770839273833286,0.072284003421728,0.112441783100466,0.0160631118714951,0.160862798213098,0.101460768938314,0.0812155451002756,0.115299163577607,0.12232380477141,0.0892471010360232,0.0603525092671799,0.0999043579507651,0.0160631118714951,0,0.0160631118714951,0.0160631118714951,0.0347519247219846,0.0523209533314324,0.0629782102461743,0.0362578414599373,0.0427834806577322,0,0,0.0267203687862371,0,0,0.0534407375724741,0,0,0,0.0267203687862371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05048236859614
1977,60,0,0,0,0,0,0,0,0,0,0,0.0130096948959224,0.0130096948959224,0,0,0,0,0,0,0,0.0589976509565902,0.0978722826455932,0.0589976509565902,0.0616250492212853,0.150121525656171,0.158003720450256,0.190129944193246,0.294003829076541,0.297615653047646,0.277492633780059,0.247798054684282,0.224883566200931,0.253099243689492,0.151316414789469,0.0619237715046098,0.112591144242128,0.0435319836517441,0.0890939210015343,0.162871535839885,0.171799258625606,0.339328146428232,0.323265034556737,0.278986245196681,0.199505750403954,0.167141906662865,0.273880809808954,0.185771314513829,0.157019294743846,0.118144663054843,0.0950955232392358,0.0563238602160758,0.0401577796787378,0.0637161052045569,0.0559832715521338,0.040179844392847,0.0378291036973672,0.0297975477616196,0.0638096102167958,0.112008409484885,0.206661095454936,0.122019309145058,0.119293159712321,0.0629692994962456,0.0573693882077116,0.116124893071001,0.0588535359707301,0.0589976509565902,0.0308430757532554,0.0202776265650517,0.0674308978415052,0.0137344358901245,0.00570287995437696,0,0,0.0217659918258721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78977568466448
