"YEAR","SEASON","LENGTH","SAGA Shiny App","StockEff","Percent difference","Absolute percent difference"
1968,"FALL",57,0.00727278415015641,0.00626,16.1786605456296,16.1786605456296
1968,"FALL",70,0.0082438552063161,0.0071,16.1106367086775,16.1106367086775
1968,"FALL",79,0.00584948607180098,0.00504,16.0612315833528,16.0612315833528
1968,"FALL",80,0.0148917205422315,0.00626,137.886909620311,137.886909620311
1968,"FALL",84,0.00584948607180098,0.00504,16.0612315833528,16.0612315833528
1968,"FALL",87,0.0218183524504692,0.00626,248.535981636889,248.535981636889
1968,"FALL",88,0.0203950543721138,0.0113,80.4872068328656,80.4872068328656
1968,"FALL",90,0.0218183524504692,0.01253,74.1289102192278,74.1289102192278
1968,"FALL",92,0.00727278415015641,0.00626,16.1786605456296,16.1786605456296
1968,"FALL",93,0.0152378727841502,0.01312,16.142323049925,16.142323049925
1968,"FALL",94,0.0439828571428571,0.01253,251.020408163265,251.020408163265
1968,"FALL",95,0.0449539281990168,0.01253,258.770376688083,258.770376688083
1968,"FALL",96,0.0220664581160932,0.00626,252.499330928006,252.499330928006
1968,"FALL",99,0.0446751616266945,0.01969,126.89264411729,126.89264411729
1968,"FALL",101,0.0373349918069418,0.00626,496.405619919197,496.405619919197
1968,"FALL",110,0.00727278415015641,0.00626,16.1786605456296,16.1786605456296
1969,"FALL",101,0.0430294652167436,0.00994,332.892004192592,332.892004192592
1980,"FALL",110,0.0203083336889723,0.00787,158.047442045392,158.047442045392
1989,"FALL",45,0.00191231710447506,0.00164,16.6047014923816,16.6047014923816
1989,"FALL",47,0.00956158552237529,0.00328,191.511753730954,191.511753730954
1989,"FALL",48,0.00764926841790023,0.00328,133.209402984763,133.209402984763
1989,"FALL",49,0.00573695131342517,0.00164,249.814104477145,249.814104477145
1989,"FALL",50,0.0133862197313254,0.00164,716.232910446671,716.232910446671
1989,"FALL",51,0.00956158552237529,0.00328,191.511753730954,191.511753730954
1989,"FALL",52,0.0127901728416189,0.00277,361.739091755195,361.739091755195
1989,"FALL",53,0.00764926841790023,0.00164,366.418805969526,366.418805969526
1989,"FALL",54,0.0215215501961887,0.00328,556.144823054533,556.144823054533
1989,"FALL",55,0.0239429906856214,0.01028,132.908469704488,132.908469704488
1989,"FALL",56,0.00568728073928296,0.00324,75.5333561507088,75.5333561507088
1989,"FALL",58,0.00573695131342517,0.00328,74.9070522385724,74.9070522385724
1989,"FALL",65,0.00732640968597587,0.00629,16.4771015258485,16.4771015258485
1989,"FALL",77,0.0032285873192436,0.00117,175.947634123385,175.947634123385
1989,"FALL",78,0.000769893899204244,0.00066,16.6505907885218,16.6505907885218
1989,"FALL",81,0.00892651175298561,0.00766,16.5340959919793,16.5340959919793
1989,"FALL",83,0.00903383567211431,0.00258,250.148669461795,250.148669461795
1989,"FALL",85,0.0032285873192436,0.00117,175.947634123385,175.947634123385
1989,"FALL",87,0.0191480063318217,0.00882,117.097577458296,117.097577458296
1989,"FALL",90,0.0037252930606657,0.00066,464.438342525105,464.438342525105
1989,"FALL",91,0.00745058612133139,0.00254,193.330162257141,193.330162257141
1989,"FALL",92,0.0152240309745871,0.00573,165.689894844453,165.689894844453
1989,"FALL",93,0.00740091554718918,0.00254,191.374627842094,191.374627842094
1989,"FALL",94,0.0168631599212801,0.00254,563.903933908664,563.903933908664
1989,"FALL",95,0.0171860186532044,0.00254,576.614907606473,576.614907606473
1989,"FALL",96,0.0120699495165569,0.00386,212.692992656913,212.692992656913
1989,"FALL",97,0.0354364067523133,0.00066,5269.15253822929,5269.15253822929
1989,"FALL",98,0.0212838410199367,0.00254,737.946496847901,737.946496847901
1989,"FALL",99,0.018030418413622,0.00386,367.109285326994,367.109285326994
1989,"FALL",100,0.0162236512791991,0.00291,457.5137896632,457.5137896632
1989,"FALL",101,0.0129143492769744,0.00254,408.438947912378,408.438947912378
1989,"FALL",102,0.023334703547287,0.00649,259.548590867288,259.548590867288
1989,"FALL",103,0.0250694483492036,0.00254,886.986155480458,886.986155480458
1989,"FALL",104,0.0112255497561393,0.00573,95.9083727074921,95.9083727074921
1989,"FALL",105,0.00738849790365363,0.00178,315.084151890654,315.084151890654
1989,"FALL",106,0.0105053264310773,0.00511,105.58368749662,105.58368749662
1989,"FALL",107,0.00563761016514075,0.00418,34.8710565823147,34.8710565823147
1989,"FALL",110,0.00442068109865663,0.00379,16.6406622336841,16.6406622336841
1989,"FALL",115,0.00207374647043724,0.00178,16.5026106987212,16.5026106987212
1989,"FALL",117,0.0103279315234265,0.00886,16.5680758851751,16.5680758851751
1989,"FALL",118,0.00295539916146145,0.00254,16.3542976953328,16.3542976953328
1989,"FALL",119,0.00295539916146145,0.00254,16.3542976953328,16.3542976953328
1989,"FALL",121,0.00442068109865663,0.00379,16.6406622336841,16.6406622336841
1989,"FALL",124,0.0106543381535039,0.00914,16.5682511324277,16.5682511324277
1990,"FALL",52,0.00763766846792969,0.00329,132.147977748623,132.147977748623
1990,"FALL",54,0.00954708558491211,0.00164,482.139364933665,482.139364933665
1990,"FALL",55,0.0229130054037891,0.00822,178.747024376996,178.747024376996
1990,"FALL",56,0.013365919818877,0.00658,103.129480530045,103.129480530045
1990,"FALL",57,0.034282716418548,0.02182,57.1160239163521,57.1160239163521
1990,"FALL",58,0.0280791772570965,0.00493,469.557348014127,469.557348014127
1990,"FALL",59,0.0271905956983276,0.01359,100.077966875111,100.077966875111
1990,"FALL",60,0.0171847540528418,0.00658,161.166474967201,161.166474967201
1990,"FALL",73,0.00371964373438134,0.0032,16.2388666994169,16.2388666994169
1990,"FALL",74,0.0126326186255275,0.00928,36.127355878529,36.127355878529
1990,"FALL",75,0.00743928746876268,0.0016,364.955466797668,364.955466797668
1990,"FALL",77,0.017120988731681,0.01248,37.1874097089822,37.1874097089822
1990,"FALL",79,0.00743928746876268,0.0032,132.477733398834,132.477733398834
1990,"FALL",80,0.011158931203144,0.0032,248.716600098251,248.716600098251
1990,"FALL",81,0.0134013449972996,0.00387,246.287984426347,246.287984426347
1990,"FALL",82,0.0093487045857451,0.00258,262.352890920353,262.352890920353
1990,"FALL",84,0.0130683483201264,0.00387,237.683419124714,237.683419124714
1990,"FALL",85,0.00371964373438134,0.0016,132.477733398834,132.477733398834
1990,"FALL",86,0.0114547314429734,0.00768,49.1501489970494,49.1501489970494
1990,"FALL",87,0.00585223947542664,0.00226,158.948649355161,158.948649355161
1990,"FALL",88,0.00893954377496316,0.00293,205.103883104545,205.103883104545
1990,"FALL",90,0.00703012665798074,0.00547,28.5215111148215,28.5215111148215
1990,"FALL",95,0.0196025224801897,0.00452,333.684125667913,333.684125667913
1990,"FALL",96,0.0186726115465943,0.00059,3064.84941467701,3064.84941467701
1990,"FALL",99,0.050571213457296,0.0112,351.528691583,351.528691583
1990,"FALL",100,0.05429191994703,0.01575,244.710602838286,244.710602838286
1990,"FALL",101,0.0301167154360409,0.00866,247.768076628648,247.768076628648
1990,"FALL",102,0.0237047581415359,0.00059,3917.75561720948,3917.75561720948
1990,"FALL",103,0.0271888244394065,0.00932,191.725584113803,191.725584113803
1990,"FALL",104,0.0182014566735727,0.01159,57.0444924380733,57.0444924380733
1990,"FALL",105,0.00375684017172515,0.00265,41.7675536500058,41.7675536500058
1990,"FALL",106,0.0145661248638373,0.00254,473.469482828241,473.469482828241
1990,"FALL",107,0.00745168628121062,0.00059,1162.99767478146,1162.99767478146
1990,"FALL",109,0.0183725602853542,0.00932,97.130475164745,97.130475164745
1990,"FALL",110,0.022092912523304,0.01844,19.8097208422127,19.8097208422127
1990,"FALL",111,0.000768726371772144,0.00066,16.473692692749,16.473692692749
1990,"FALL",112,0.00207060167880561,0.00178,16.3259370115513,16.3259370115513
1990,"FALL",113,0.0118638922537553,0.01022,16.0850514066081,16.0850514066081
1990,"FALL",114,0.00799723402891988,0.00689,16.0701600714061,16.0701600714061
1990,"FALL",115,0.0108241632670497,0.00932,16.1390908481728,16.1390908481728
1990,"FALL",116,0.00968170126291829,0.00834,16.0875451189243,16.0875451189243
1990,"FALL",117,0.0300547213738012,0.02589,16.086216198537,16.086216198537
1990,"FALL",118,0.00994384758324612,0.00856,16.1664437295107,16.1664437295107
1990,"FALL",119,0.00185982186719067,0.0016,16.2388666994169,16.2388666994169
1990,"FALL",120,0.0208796001623273,0.01798,16.1268084667812,16.1268084667812
1990,"FALL",121,0.000768726371772144,0.00066,16.473692692749,16.473692692749
1990,"FALL",123,0.0100554368952776,0.00866,16.1135900147524,16.1135900147524
1990,"FALL",124,0.00185982186719067,0.0016,16.2388666994169,16.2388666994169
1990,"FALL",130,0.0100554368952776,0.00866,16.1135900147524,16.1135900147524
1991,"FALL",56,0.00131133321967437,0.00113,16.0471875818024,16.0471875818024
1991,"FALL",57,0.00131133321967437,0.00113,16.0471875818024,16.0471875818024
1991,"FALL",93,0.016342180973489,0.00502,225.54145365516,225.54145365516
1991,"FALL",94,0.00999582303298951,0.00132,657.259320681024,657.259320681024
1991,"FALL",95,0.013966935896343,0.00066,2016.20240853682,2016.20240853682
1991,"FALL",97,0.0140641371457798,0.00066,2030.9298705727,2030.9298705727
1991,"FALL",99,0.0131009611286335,0.00291,350.204849781221,350.204849781221
1991,"FALL",101,0.0203231906913307,0.00649,213.146235613724,213.146235613724
1991,"FALL",102,0.0164393822229258,0.00132,1145.40774416105,1145.40774416105
1991,"FALL",104,0.00415667888500554,0.00066,529.799831061446,529.799831061446
1991,"FALL",106,0.00556698064956099,0.0016,247.936290597562,247.936290597562
1991,"FALL",108,0.003377301594067,0.00291,16.058474022921,16.058474022921
1991,"FALL",111,0.00517110647003665,0.00379,36.4408039587508,36.4408039587508
1991,"FALL",112,0.000767006222828403,0.00066,16.2130640649096,16.2130640649096
1991,"FALL",113,0.00739789872986105,0.00637,16.1365577686193,16.1365577686193
1991,"FALL",114,0.0106143764384963,0.00914,16.1310332439419,16.1310332439419
1991,"FALL",115,0.00185566021652033,0.0016,15.9787635325207,15.9787635325207
1991,"FALL",116,0.00440410024720825,0.00379,16.2031727495581,16.2031727495581
1991,"FALL",118,0.00136081749211491,0.00117,16.3091873602486,16.3091873602486
1991,"FALL",120,0.000767006222828403,0.00066,16.2130640649096,16.2130640649096
1991,"FALL",122,0.00136081749211491,0.00117,16.3091873602486,16.3091873602486
1991,"FALL",123,0.00625976046372858,0.00539,16.1365577686193,16.1365577686193
1992,"FALL",53,0.00682692924498044,0.00259,163.588001736696,163.588001736696
1992,"FALL",54,0.00131573545448714,0.00113,16.4367658838176,16.4367658838176
1992,"FALL",56,0.00382308037718904,0.00329,16.2030509783904,16.2030509783904
1992,"FALL",57,0.00682692924498044,0.00494,38.1969482789562,38.1969482789562
1992,"FALL",58,0.00191154018859452,0.00165,15.8509205208801,15.8509205208801
1992,"FALL",75,0.00191154018859452,0.00165,15.8509205208801,15.8509205208801
1992,"FALL",79,0.00633042529989095,0.00545,16.1545926585495,16.1545926585495
1992,"FALL",82,0.00518846622618513,0.00381,36.1802159103709,36.1802159103709
1992,"FALL",86,0.00153916222977741,0.00066,133.206398451122,133.206398451122
1992,"FALL",90,0.00755679004426198,0.00651,16.0797241822117,16.0797241822117
1992,"FALL",93,0.0146692090576689,0.00254,477.527915656255,477.527915656255
1992,"FALL",95,0.0258760123896887,0.00179,1345.58728434015,1345.58728434015
