"YEAR","SEASON","LENGTH","SAGA Shiny App","StockEff","Percent difference","Absolute percent difference"
1978,"FALL",4,0.00397822568780344,0.00334,19.1085535270492,19.1085535270492
1978,"FALL",8,0.00413515766759845,0.00347,19.1688088645087,19.1688088645087
1978,"FALL",9,0.0195581165875126,0.01642,19.1115504720618,19.1115504720618
1978,"FALL",10,0.0363529366891127,0.03052,19.1118502264506,19.1118502264506
1978,"FALL",11,0.111914156635354,0.09396,19.1082978239185,19.1082978239185
1978,"FALL",12,0.149963958657402,0.12591,19.1040891568599,19.1040891568599
1978,"FALL",13,0.128374714755663,0.10778,19.1081042453729,19.1081042453729
1978,"FALL",14,0.108354867848583,0.09097,19.110550564563,19.110550564563
1978,"FALL",15,0.0979245736745319,0.08222,19.1006734061443,19.1006734061443
1978,"FALL",16,0.197109522903922,0.16549,19.1066063834202,19.1066063834202
1978,"FALL",17,0.292721171523766,0.24577,19.1037032688148,19.1037032688148
1978,"FALL",18,0.349734432636628,0.29363,19.1071868121882,19.1071868121882
1978,"FALL",19,0.411042796246202,0.34511,19.10486402776,19.10486402776
1978,"FALL",20,0.561587248460138,0.4715,19.1065214125425,19.1065214125425
1978,"FALL",21,0.567564565613563,0.47652,19.1061373318147,19.1061373318147
1978,"FALL",22,0.602124804326606,0.50554,19.1052744246956,19.1052744246956
1978,"FALL",23,0.607549386649803,0.51009,19.1063119547144,19.1063119547144
1978,"FALL",24,0.63246026297531,0.53101,19.1051511224477,19.1051511224477
1978,"FALL",25,0.666830844365484,0.55987,19.1045857726765,19.1045857726765
1978,"FALL",26,0.763332978184261,0.64089,19.105147245902,19.105147245902
1978,"FALL",27,0.725587370024581,0.6092,19.1049524006207,19.1049524006207
1978,"FALL",28,0.745174226663657,0.62564,19.1059118124892,19.1059118124892
1978,"FALL",29,0.660349135393721,0.55442,19.1062976432526,19.1062976432526
1978,"FALL",30,0.909586202489845,0.76368,19.1056728590306,19.1056728590306
1978,"FALL",31,0.803547706578031,0.67465,19.1058632739986,19.1058632739986
1978,"FALL",32,0.69496491022426,0.58349,19.1048535920514,19.1048535920514
1978,"FALL",33,0.746203800186332,0.62651,19.1048507104965,19.1048507104965
1978,"FALL",34,0.625515196678402,0.52518,19.1049157771436,19.1049157771436
1978,"FALL",35,0.56019288354923,0.47033,19.1063473623265,19.1063473623265
