"YEAR","SEASON","LENGTH","SAGA Shiny App","StockEff","Percent difference","Absolute percent difference"
2009,"FALL",13,0.0364588777773906,0.00961,279.384784364106,279.384784364106
2009,"FALL",14,0.00221128047881593,0.00058,281.255254968264,281.255254968264
2009,"FALL",15,0.0519513194101159,0.0137,279.206711022744,279.206711022744
2009,"FALL",16,0.0322021277559798,0.00849,279.29479100094,279.29479100094
2009,"FALL",17,0.0394222616530014,0.0104,279.060208201937,279.060208201937
2009,"FALL",18,0.019348353192738,0.0051,279.379474367412,279.379474367412
2009,"FALL",19,0.00574932924492143,0.00152,278.24534506062,278.24534506062
2009,"FALL",20,0.020499048670762,0.00541,278.91032663146,278.91032663146
2009,"FALL",21,0.00148401489911647,0.00039,280.516640799095,280.516640799095
2009,"FALL",22,0.0186914624917691,0.00493,279.137170218441,279.137170218441
2009,"FALL",23,0.0376455759648554,0.00993,279.109526332884,279.109526332884
2009,"FALL",24,0.0146150897779874,0.00385,279.612721506167,279.612721506167
2009,"FALL",25,0.0168973992661229,0.00446,278.865454397375,278.865454397375
2009,"FALL",26,0.0093080166288292,0.00245,279.919046074661,279.919046074661
2009,"FALL",27,0.0279090623187979,0.00736,279.199216288014,279.199216288014
2009,"FALL",28,0.00464368900551346,0.00122,280.630246353562,280.630246353562
2009,"FALL",29,0.0210101129227231,0.00554,279.24391557262,279.24391557262
2009,"FALL",30,0.0130060146829024,0.00343,279.184101542343,279.184101542343
2009,"FALL",31,0.026465587561793,0.00698,279.163145584427,279.163145584427
2009,"FALL",32,0.0314620986525931,0.0083,279.061429549314,279.061429549314
2009,"FALL",33,0.0204811254926242,0.0054,279.280101715262,279.280101715262
2009,"FALL",34,0.0127812011675561,0.00337,279.264129601071,279.264129601071
2009,"FALL",35,0.024243004982752,0.00639,279.389749338842,279.389749338842
2009,"FALL",36,0.00353804876610549,0.00093,280.435351194139,280.435351194139
2009,"FALL",38,0.0264110426433156,0.00697,278.924571640108,278.924571640108
2009,"FALL",39,0.0095291446767108,0.00251,279.64719827533,279.64719827533
2009,"FALL",41,0.024988206504113,0.00659,279.183710229332,279.183710229332
